filing_id,filing_date,transaction_date,ticker,insider_name,insider_title,transaction_type,shares_transacted,price_per_share,transaction_value,shares_owned_after,ownership_type,filing_delay_days
2254,2024-06-06,2024-06-05,LZNB,Insider_LZNB_6,Director,S-Sale,2439,6.67,16260.81,2852,Direct,1
699,2024-06-06,2024-06-04,APGE,Insider_APGE_1,Director,S-Sale,1594,7.98,12717.01,7569,Direct,2
198,2024-06-07,2024-06-03,YQYX,Insider_YQYX_1,Director,S-Sale,78140,25.5,1992424.35,0,Indirect,4
5903,2024-06-07,2024-06-05,ZLY,Insider_ZLY_2,Director,P-Purchase,1859,8.12,15094.92,11709,Direct,2
6604,2024-06-10,2024-06-07,FSLV,Insider_FSLV_6,VP,S-Sale,1220,31.61,38569.7,14043,Direct,3
2534,2024-06-10,2024-06-10,GYQ,Insider_GYQ_8,VP,P-Purchase,1038,7.96,8259.67,7444,Direct,0
3442,2024-06-10,2024-06-08,LZNB,Insider_LZNB_3,Director,S-Sale,1648,6.83,11264.05,20369,Trust,2
6703,2024-06-10,2024-06-08,ROV,Insider_ROV_2,CFO,P-Purchase,272,22.49,6118.08,12360,Direct,2
1420,2024-06-10,2024-06-08,DMT,Insider_DMT_3,10% Owner,S-Sale,27780,22.31,619670.73,0,Indirect,2
266,2024-06-11,2024-06-10,QFX,Insider_QFX_2,10% Owner,S-Sale,8565,2.08,17816.79,134535,Indirect,1
6812,2024-06-11,2024-06-09,WDWK,Insider_WDWK_1,Director,S-Sale,3779,43.01,162519.01,33283,Direct,2
7979,2024-06-11,2024-06-10,YGMU,Insider_YGMU_0,10% Owner,P-Purchase,2245,42.44,95278.65,7046,Direct,1
7664,2024-06-11,2024-06-04,CSP,Insider_CSP_2,VP,P-Purchase,699,10.3,7197.74,5752,Indirect,7
5279,2024-06-11,2024-06-09,ZLY,Insider_ZLY_9,General Counsel,P-Purchase,1108,8.8,9745.39,3372,Direct,2
2957,2024-06-11,2024-06-09,UHZD,Insider_UHZD_6,CEO,S-Sale,2517,32.55,81936.39,1830,Indirect,2
3369,2024-06-12,2024-06-09,YXMZ,Insider_YXMZ_2,Director,S-Sale,326,18.19,5928.85,92666,Direct,3
7934,2024-06-12,2024-06-09,IXA,Insider_IXA_4,Controller,S-Sale,280,7.73,2164.46,1399,Indirect,3
7745,2024-06-13,2024-06-13,BAPW,Insider_BAPW_1,Director,S-Sale,4616,69.12,319070.88,16074,Direct,0
4114,2024-06-13,2024-06-12,NWY,Insider_NWY_5,Controller,P-Purchase,3918,20.91,81915.56,152015,Direct,1
6579,2024-06-13,2024-06-13,UEJJ,Insider_UEJJ_2,VP,S-Sale,32859,6.33,208121.13,0,Direct,0
49,2024-06-13,2024-06-11,YQYX,Insider_YQYX_2,10% Owner,S-Sale,192214,17.3,3325501.16,0,Direct,2
5794,2024-06-13,2024-06-12,HGRH,Insider_HGRH_2,Director,S-Sale,157,5.96,935.52,363174,Direct,1
5065,2024-06-13,2024-06-13,GZSW,Insider_GZSW_3,CFO,P-Purchase,63077,30.88,1947639.21,64680,Direct,0
3722,2024-06-14,2024-06-12,TPYV,Insider_TPYV_4,Director,P-Purchase,27427,7.3,200179.99,57807,Direct,2
3774,2024-06-14,2024-06-11,LLEG,Insider_LLEG_2,SVP,S-Sale,268,14.36,3848.02,22380,Direct,3
6088,2024-06-14,2024-06-13,QEDJ,Insider_QEDJ_1,Director,S-Sale,6555,10.86,71188.04,0,Indirect,1
7794,2024-06-14,2024-06-11,XZYM,Insider_XZYM_2,CEO,S-Sale,7351,24.25,178287.84,124925,Indirect,3
5206,2024-06-14,2024-06-09,OYWE,Insider_OYWE_4,VP,S-Sale,482,17.4,8385.87,12581,Direct,5
4283,2024-06-14,2024-06-12,FSLV,Insider_FSLV_5,Controller,S-Sale,1022,23.34,23848.49,157826,Direct,2
3360,2024-06-17,2024-06-15,ZHZ,Insider_ZHZ_0,CFO,P-Purchase,2728,4.37,11913.43,138095,Direct,2
162,2024-06-17,2024-06-16,OYWE,Insider_OYWE_0,CEO,S-Sale,14582,13.58,198087.44,0,Direct,1
4587,2024-06-17,2024-06-15,RBV,Insider_RBV_1,COO,S-Sale,4485,2.46,11022.21,7910,Direct,2
6026,2024-06-17,2024-06-16,SQD,Insider_SQD_7,Director,S-Sale,45500,12.67,576567.43,0,Indirect,1
3905,2024-06-18,2024-06-17,DRHD,Insider_DRHD_6,COO,S-Sale,804,6.93,5572.41,5525,Direct,1
6599,2024-06-18,2024-06-16,GAAY,Insider_GAAY_0,Director,S-Sale,243,24.54,5964.19,25278,Direct,2
1055,2024-06-18,2024-06-15,BULZ,Insider_BULZ_0,Director,S-Sale,662,6.05,4007.84,71422,Trust,3
5127,2024-06-18,2024-06-17,MRZF,Insider_MRZF_2,10% Owner,S-Sale,1488,14.67,21827.06,25770,Direct,1
7564,2024-06-19,2024-06-19,VNFF,Insider_VNFF_5,COO,S-Sale,7067,21.94,155049.15,0,Direct,0
2597,2024-06-19,2024-06-17,YQYX,Insider_YQYX_0,Director,P-Purchase,598,32.17,19234.81,12647,Direct,2
6270,2024-06-19,2024-06-18,CSP,Insider_CSP_2,VP,S-Sale,420,12.02,5047.2,87396,Direct,1
1061,2024-06-19,2024-06-17,ZVLY,Insider_ZVLY_0,Director,S-Sale,5945,14.89,88513.41,3217,Indirect,2
5090,2024-06-19,2024-06-17,XEMD,Insider_XEMD_8,SVP,P-Purchase,653,29.87,19503.64,6198,Indirect,2
1030,2024-06-19,2024-06-18,OQKU,Insider_OQKU_3,SVP,S-Sale,100,62.08,6207.67,17850,Indirect,1
7992,2024-06-19,2024-06-18,KPQ,Insider_KPQ_0,VP,S-Sale,11410,26.23,299247.22,27698,Direct,1
1991,2024-06-19,2024-06-12,XQQ,Insider_XQQ_6,VP,S-Sale,543,5.87,3188.14,898745,Direct,7
4295,2024-06-20,2024-06-18,VCRL,Insider_VCRL_1,Director,S-Sale,61025,9.3,567346.48,67490,Direct,2
7012,2024-06-20,2024-06-20,ZHZ,Insider_ZHZ_0,CFO,S-Sale,4064,7.31,29713.93,25486,Direct,0
1417,2024-06-21,2024-06-21,YROI,Insider_YROI_3,VP,P-Purchase,228,13.84,3156.48,11744,Direct,0
1173,2024-06-24,2024-06-23,FSLV,Insider_FSLV_0,CFO,S-Sale,31357,33.17,1040127.2,0,Indirect,1
3109,2024-06-24,2024-06-17,FUB,Insider_FUB_3,Director,S-Sale,1550,7.06,10937.97,740608,Direct,7
6563,2024-06-24,2024-06-24,OYV,Insider_OYV_1,General Counsel,S-Sale,16094,12.0,193065.75,93812,Indirect,0
707,2024-06-24,2024-06-23,ACR,Insider_ACR_0,CEO,S-Sale,14966,9.07,135687.14,467286,Direct,1
7641,2024-06-25,2024-06-23,YCIQ,Insider_YCIQ_1,VP,S-Sale,3900,7.9,30812.08,25757,Direct,2
5673,2024-06-25,2024-06-23,STGT,Insider_STGT_0,Director,S-Sale,51363,18.51,950705.44,2878534,Direct,2
1027,2024-06-25,2024-06-24,WDWK,Insider_WDWK_9,General Counsel,S-Sale,1109,31.51,34947.43,10889,Indirect,1
7201,2024-06-25,2024-06-20,TXVX,Insider_TXVX_2,Director,S-Sale,358,22.85,8179.22,19456,Indirect,5
5482,2024-06-26,2024-06-19,RBV,Insider_RBV_0,Director,S-Sale,4448,3.15,14010.2,71900,Direct,7
3712,2024-06-26,2024-06-24,HGZZ,Insider_HGZZ_1,Controller,P-Purchase,280,32.56,9116.3,3106,Direct,2
963,2024-06-26,2024-06-25,HGC,Insider_HGC_0,Director,P-Purchase,3063,88.37,270673.21,51764,Indirect,1
6766,2024-06-26,2024-06-25,LZNB,Insider_LZNB_8,VP,S-Sale,27796,6.83,189866.08,13464,Direct,1
2461,2024-06-26,2024-06-24,JCGP,Insider_JCGP_2,General Counsel,P-Purchase,949,54.5,51725.24,32063,Indirect,2
6654,2024-06-26,2024-06-24,VQTJ,Insider_VQTJ_1,Director,S-Sale,891,14.12,12585.19,19480,Indirect,2
6036,2024-06-27,2024-06-24,UHZD,Insider_UHZD_6,CEO,P-Purchase,440,11.11,4886.53,7977,Direct,3
556,2024-06-27,2024-06-24,JPHF,Insider_JPHF_1,VP,P-Purchase,2910,7.38,21469.86,16949,Direct,3
4861,2024-06-28,2024-06-26,VCRL,Insider_VCRL_1,Director,S-Sale,3491,5.3,18493.32,1312030,Direct,2
1270,2024-06-28,2024-06-27,KEDC,Insider_KEDC_3,Director,S-Sale,100,6.3,629.6,44625,Direct,1
7679,2024-06-28,2024-06-26,YTQB,Insider_YTQB_2,Director,P-Purchase,719,2.59,1861.4,3173,Direct,2
6125,2024-07-01,2024-07-01,ICA,Insider_ICA_0,Director,S-Sale,1846,45.27,83559.79,48939,Indirect,0
334,2024-07-01,2024-06-30,NTS,Insider_NTS_4,COO,S-Sale,713,31.92,22755.77,4093,Direct,1
6278,2024-07-02,2024-07-01,RBV,Insider_RBV_1,COO,S-Sale,4481,3.41,15291.85,0,Direct,1
4501,2024-07-02,2024-07-01,NPNL,Insider_NPNL_0,10% Owner,P-Purchase,165,7.07,1167.26,5213,Direct,1
6442,2024-07-02,2024-07-02,ICA,Insider_ICA_0,Director,S-Sale,30449,61.5,1872643.72,150312,Direct,0
7492,2024-07-02,2024-06-30,CTDS,Insider_CTDS_5,VP,S-Sale,3854,9.63,37121.99,26462,Direct,2
2786,2024-07-02,2024-06-30,NCA,Insider_NCA_6,Controller,P-Purchase,1694,30.78,52133.51,178260,Direct,2
4637,2024-07-02,2024-07-01,HTCP,Insider_HTCP_6,Director,S-Sale,489,13.81,6754.4,575,Direct,1
2778,2024-07-03,2024-07-02,CRZS,Insider_CRZS_1,COO,S-Sale,51267,22.62,1159531.55,27258,Direct,1
4069,2024-07-03,2024-06-29,ELQW,Insider_ELQW_0,Director,S-Sale,10743,13.3,142857.29,0,Indirect,4
7174,2024-07-03,2024-06-23,WCLZ,Insider_WCLZ_2,VP,S-Sale,34245,15.03,514803.11,0,Direct,10
7498,2024-07-03,2024-07-02,BCQ,Insider_BCQ_0,Director,P-Purchase,233,5.51,1284.93,2577,Direct,1
597,2024-07-04,2024-07-04,VQI,Insider_VQI_3,Controller,P-Purchase,263013,9.15,2407446.84,792970,Trust,0
6552,2024-07-04,2024-06-27,OQKU,Insider_OQKU_1,Controller,S-Sale,1251,40.94,51214.16,114840,Direct,7
2672,2024-07-04,2024-07-02,RME,Insider_RME_4,Director,P-Purchase,768,4.93,3788.13,216311,Indirect,2
4624,2024-07-04,2024-07-01,EDBT,Insider_EDBT_4,Director,S-Sale,23393,16.6,388372.36,0,Indirect,3
5827,2024-07-05,2024-07-01,IDAD,Insider_IDAD_3,CEO,S-Sale,42226,43.53,1838255.37,0,Trust,4
6750,2024-07-05,2024-07-03,STGT,Insider_STGT_2,CFO,S-Sale,26182,9.05,237025.06,50692,Indirect,2
366,2024-07-08,2024-07-07,OSLW,Insider_OSLW_7,VP,P-Purchase,334,22.16,7401.61,19123,Trust,1
6254,2024-07-08,2024-07-06,VWEA,Insider_VWEA_1,SVP,S-Sale,6873,3.05,20947.26,155234,Direct,2
1110,2024-07-09,2024-07-08,VXI,Insider_VXI_4,CEO,S-Sale,6253,5.72,35797.7,9074,Trust,1
1839,2024-07-09,2024-07-04,GAAY,Insider_GAAY_1,10% Owner,P-Purchase,4162,15.37,63979.12,33694,Indirect,5
1083,2024-07-09,2024-06-29,PSD,Insider_PSD_1,VP,S-Sale,6184,12.85,79436.35,43816,Indirect,10
4134,2024-07-09,2024-07-07,ZSZ,Insider_ZSZ_3,Controller,P-Purchase,789,4.4,3474.06,572057,Direct,2
3078,2024-07-09,2024-07-07,CPWY,Insider_CPWY_5,CEO,S-Sale,415,15.86,6581.04,2119,Indirect,2
1876,2024-07-10,2024-07-09,CYR,Insider_CYR_2,VP,S-Sale,176276,14.44,2544991.52,0,Indirect,1
2444,2024-07-10,2024-07-09,OQKU,Insider_OQKU_4,CEO,S-Sale,19133,114.59,2192460.19,931520,Direct,1
387,2024-07-10,2024-07-07,ZIGI,Insider_ZIGI_0,Director,S-Sale,1958,3.45,6763.99,57763,Trust,3
7381,2024-07-11,2024-07-08,EFS,Insider_EFS_6,Director,S-Sale,26207,2.41,63216.27,0,Direct,3
7596,2024-07-11,2024-07-08,YROI,Insider_YROI_4,Director,S-Sale,5248,10.63,55789.13,94485,Direct,3
1583,2024-07-11,2024-07-10,HGC,Insider_HGC_7,COO,S-Sale,12124,110.23,1336481.56,70041,Direct,1
4796,2024-07-11,2024-07-09,UPT,Insider_UPT_2,SVP,S-Sale,4657,4.34,20211.4,0,Direct,2
6392,2024-07-11,2024-07-11,HGRH,Insider_HGRH_3,VP,P-Purchase,186,8.35,1552.35,20319,Trust,0
5428,2024-07-12,2024-07-12,OQKU,Insider_OQKU_2,General Counsel,S-Sale,1586,91.6,145276.23,18648,Direct,0
3452,2024-07-12,2024-07-09,JBZ,Insider_JBZ_2,VP,S-Sale,2701,8.74,23614.74,103185,Trust,3
4288,2024-07-12,2024-07-08,CRZS,Insider_CRZS_1,COO,S-Sale,2885,21.78,62838.85,73143,Indirect,4
7610,2024-07-15,2024-07-13,AEWZ,Insider_AEWZ_0,10% Owner,S-Sale,27276,11.4,310852.13,0,Direct,2
3309,2024-07-15,2024-07-11,ZREI,Insider_ZREI_1,Director,S-Sale,21873,22.72,496968.69,0,Direct,4
360,2024-07-15,2024-07-11,PUEC,Insider_PUEC_10,COO,S-Sale,1161,5.2,6034.02,58140,Direct,4
1700,2024-07-16,2024-07-16,KVP,Insider_KVP_1,Director,S-Sale,81824,18.52,1515752.25,0,Indirect,0
1299,2024-07-16,2024-07-11,OYWE,Insider_OYWE_4,VP,S-Sale,2065,15.43,31861.37,6911,Direct,5
5081,2024-07-16,2024-07-14,MAVT,Insider_MAVT_0,Director,P-Purchase,702,2.46,1728.11,32534,Direct,2
2486,2024-07-17,2024-07-13,XZYM,Insider_XZYM_0,General Counsel,P-Purchase,340,16.61,5645.81,3009,Direct,4
6121,2024-07-17,2024-07-15,ZHZ,Insider_ZHZ_2,Director,S-Sale,3388,6.85,23210.54,0,Direct,2
1413,2024-07-17,2024-07-17,HDXY,Insider_HDXY_1,CEO,S-Sale,48939,19.61,959708.3,0,Trust,0
5435,2024-07-17,2024-07-15,JPO,Insider_JPO_0,Director,S-Sale,6782,5.97,40485.44,0,Direct,2
6460,2024-07-17,2024-07-15,UPT,Insider_UPT_2,SVP,S-Sale,1883,3.42,6444.16,7574,Direct,2
2360,2024-07-17,2024-07-10,EDBT,Insider_EDBT_2,COO,S-Sale,202,17.3,3495.18,22170,Direct,7
3502,2024-07-18,2024-07-17,DNP,Insider_DNP_4,CFO,P-Purchase,647,30.52,19748.18,112672,Indirect,1
252,2024-07-18,2024-07-16,EDBT,Insider_EDBT_3,Director,S-Sale,9255,8.4,77698.23,11149,Trust,2
6580,2024-07-18,2024-07-17,EOYB,Insider_EOYB_2,Director,S-Sale,16404,4.47,73382.9,0,Direct,1
2037,2024-07-18,2024-07-14,YYR,Insider_YYR_6,VP,S-Sale,2190,35.8,78407.68,0,Direct,4
432,2024-07-19,2024-07-16,MROD,Insider_MROD_6,VP,S-Sale,79730,7.13,568258.08,0,Direct,3
487,2024-07-19,2024-07-15,MAVT,Insider_MAVT_2,Director,S-Sale,6455,3.83,24722.34,0,Direct,4
4121,2024-07-22,2024-07-15,NCA,Insider_NCA_4,COO,S-Sale,100,29.07,2907.07,98784,Direct,7
1846,2024-07-22,2024-07-20,LLEG,Insider_LLEG_0,CFO,S-Sale,64708,20.04,1296441.34,0,Indirect,2
3832,2024-07-22,2024-07-21,TKQH,Insider_TKQH_7,General Counsel,S-Sale,1507,7.07,10648.4,198550,Direct,1
2111,2024-07-22,2024-07-17,RBV,Insider_RBV_0,Director,P-Purchase,9936,3.0,29843.23,12472,Indirect,5
3526,2024-07-22,2024-07-21,AQH,Insider_AQH_8,Director,P-Purchase,849,18.58,15777.96,69178,Direct,1
3134,2024-07-23,2024-07-20,EVY,Insider_EVY_1,Director,P-Purchase,16611,20.5,340538.1,135881,Direct,3
6615,2024-07-23,2024-07-20,NCF,Insider_NCF_1,Director,S-Sale,11903,114.01,1357120.35,252290,Direct,3
1498,2024-07-23,2024-07-21,WFQ,Insider_WFQ_1,VP,P-Purchase,3526,10.07,35522.41,63980,Direct,2
7253,2024-07-24,2024-07-22,KDMG,Insider_KDMG_4,Director,P-Purchase,24070,18.58,447261.19,57347,Direct,2
7732,2024-07-25,2024-07-24,TUDU,Insider_TUDU_2,CTO,S-Sale,1692,10.5,17760.89,1962,Direct,1
6678,2024-07-25,2024-07-22,ZIGI,Insider_ZIGI_4,CFO,S-Sale,692,5.49,3799.65,19391,Direct,3
1766,2024-07-25,2024-07-24,XEC,Insider_XEC_8,CEO,S-Sale,893,5.42,4839.72,1837,Trust,1
291,2024-07-25,2024-07-24,TOOX,Insider_TOOX_5,Director,S-Sale,25830,2.96,76542.69,31998,Direct,1
4506,2024-07-25,2024-07-21,FHI,Insider_FHI_6,Director,P-Purchase,268,11.32,3032.92,69053,Indirect,4
3742,2024-07-25,2024-07-25,JSQX,Insider_JSQX_4,General Counsel,S-Sale,4940,9.67,47784.19,0,Direct,0
1599,2024-07-26,2024-07-23,TOOX,Insider_TOOX_3,10% Owner,S-Sale,34747,2.95,102465.84,0,Direct,3
526,2024-07-26,2024-07-24,AZZA,Insider_AZZA_8,VP,S-Sale,4301,9.99,42974.53,32606,Direct,2
836,2024-07-26,2024-07-24,UNI,Insider_UNI_4,CEO,S-Sale,1968,23.53,46312.12,49790,Direct,2
1565,2024-07-26,2024-07-25,ZIGI,Insider_ZIGI_7,VP,P-Purchase,14041,4.41,61962.89,959056,Indirect,1
5418,2024-07-26,2024-07-26,GAAY,Insider_GAAY_3,10% Owner,P-Purchase,247,30.42,7512.65,221682,Trust,0
3331,2024-07-26,2024-07-24,KVP,Insider_KVP_0,SVP,P-Purchase,3032,16.45,49862.85,23877,Direct,2
4847,2024-07-26,2024-07-25,WCLZ,Insider_WCLZ_3,Director,S-Sale,1372,19.76,27111.53,9347,Direct,1
7970,2024-07-29,2024-07-27,RBV,Insider_RBV_1,COO,S-Sale,81869,4.41,360701.65,0,Direct,2
446,2024-07-29,2024-07-27,HGRH,Insider_HGRH_5,CEO,S-Sale,7440,9.49,70595.74,16279,Direct,2
6645,2024-07-29,2024-07-28,GNZE,Insider_GNZE_0,COO,S-Sale,5101,3.42,17442.55,94023,Direct,1
5957,2024-07-29,2024-07-26,JBZ,Insider_JBZ_1,SVP,P-Purchase,17638,8.19,144516.25,41471,Direct,3
2553,2024-07-29,2024-07-28,DRHD,Insider_DRHD_3,Director,S-Sale,5000,5.67,28337.2,223353,Direct,1
176,2024-07-30,2024-07-28,VHB,Insider_VHB_2,General Counsel,S-Sale,1280,33.89,43380.27,37077,Trust,2
6866,2024-07-30,2024-07-28,JCGP,Insider_JCGP_2,General Counsel,S-Sale,4225,37.53,158545.17,20861,Direct,2
716,2024-07-30,2024-07-27,OKH,Insider_OKH_1,CFO,S-Sale,140003,10.85,1519208.11,20058,Trust,3
766,2024-07-30,2024-07-27,UFA,Insider_UFA_1,SVP,S-Sale,100,7.82,782.43,15829,Direct,3
7082,2024-07-30,2024-07-20,WCLZ,Insider_WCLZ_0,10% Owner,S-Sale,4238,14.75,62513.06,54335,Direct,10
1989,2024-07-31,2024-07-29,NBKS,Insider_NBKS_4,CFO,S-Sale,14408,5.4,77832.65,0,Direct,2
3919,2024-07-31,2024-07-26,TXVX,Insider_TXVX_2,Director,S-Sale,34905,26.34,919382.13,0,Direct,5
5683,2024-07-31,2024-07-30,BFRB,Insider_BFRB_0,CEO,S-Sale,72600,6.05,439085.45,0,Trust,1
3560,2024-07-31,2024-07-28,NRZI,Insider_NRZI_3,SVP,S-Sale,626,23.22,14535.99,47953,Direct,3
6332,2024-07-31,2024-07-26,ZMI,Insider_ZMI_3,Director,P-Purchase,1256,10.41,13074.12,24578,Direct,5
3256,2024-08-01,2024-07-30,VHB,Insider_VHB_1,VP,S-Sale,5189170,17.02,88331880.54,0,Trust,2
2182,2024-08-01,2024-07-30,MRZF,Insider_MRZF_0,Director,S-Sale,340990,10.24,3492685.15,0,Indirect,2
676,2024-08-02,2024-07-30,OWNK,Insider_OWNK_2,CEO,P-Purchase,3641,30.72,111847.53,4195,Indirect,3
491,2024-08-02,2024-08-01,DJEI,Insider_DJEI_4,VP,S-Sale,13043,4.74,61855.49,0,Direct,1
407,2024-08-02,2024-08-01,QFX,Insider_QFX_8,10% Owner,S-Sale,17037,4.04,68749.32,0,Direct,1
4842,2024-08-05,2024-08-02,NCF,Insider_NCF_1,Director,P-Purchase,833,63.07,52535.56,3708,Indirect,3
7031,2024-08-05,2024-08-01,OMA,Insider_OMA_0,10% Owner,P-Purchase,1215,15.65,19009.22,27343,Direct,4
7553,2024-08-05,2024-08-03,MROD,Insider_MROD_1,Director,P-Purchase,11872,10.02,118927.9,94100,Trust,2
884,2024-08-06,2024-07-27,UFZL,Insider_UFZL_4,CFO,P-Purchase,3464,8.23,28517.86,32193,Indirect,10
2038,2024-08-06,2024-08-04,APGE,Insider_APGE_1,Director,S-Sale,1470,14.29,21011.75,11550,Direct,2
1353,2024-08-06,2024-08-02,KKRO,Insider_KKRO_9,SVP,S-Sale,153226,15.82,2424640.99,0,Direct,4
5342,2024-08-07,2024-08-06,JPO,Insider_JPO_5,VP,S-Sale,11117,6.81,75659.66,0,Direct,1
3881,2024-08-07,2024-07-31,BSIG,Insider_BSIG_8,10% Owner,S-Sale,13378,39.63,530159.76,225849,Direct,7
701,2024-08-07,2024-08-03,KKP,Insider_KKP_4,Director,S-Sale,3182,12.23,38925.84,49279,Indirect,4
2059,2024-08-08,2024-08-07,MMRZ,Insider_MMRZ_2,VP,S-Sale,5939,6.38,37910.9,71776,Direct,1
909,2024-08-08,2024-08-04,MROD,Insider_MROD_0,10% Owner,S-Sale,3648,9.34,34056.12,18383,Direct,4
3937,2024-08-09,2024-08-07,RZLB,Insider_RZLB_9,10% Owner,S-Sale,38892,52.93,2058422.47,24611,Direct,2
2375,2024-08-09,2024-08-09,DNP,Insider_DNP_2,General Counsel,P-Purchase,5602,40.18,225111.23,53744,Trust,0
1914,2024-08-09,2024-08-07,NTS,Insider_NTS_3,Director,S-Sale,16001,55.79,892731.69,126677,Direct,2
4835,2024-08-12,2024-08-09,LEEW,Insider_LEEW_9,CFO,S-Sale,24904,5.1,127113.63,0,Indirect,3
7606,2024-08-12,2024-08-08,ZREI,Insider_ZREI_1,Director,S-Sale,46551,15.27,710952.11,0,Direct,4
7535,2024-08-12,2024-08-09,ZLY,Insider_ZLY_3,Controller,S-Sale,100,5.03,502.92,4354,Direct,3
7371,2024-08-13,2024-08-12,MOUP,Insider_MOUP_4,Director,S-Sale,107542,8.22,883733.78,0,Direct,1
3320,2024-08-13,2024-08-06,APLS,Insider_APLS_2,CTO,S-Sale,100,28.67,2867.03,6816,Direct,7
3497,2024-08-13,2024-08-13,AHQ,Insider_AHQ_5,CTO,S-Sale,617,5.83,3599.58,45029,Direct,0
6965,2024-08-13,2024-08-12,DMT,Insider_DMT_1,Controller,P-Purchase,168,26.69,4483.35,19627,Direct,1
6050,2024-08-13,2024-08-10,YCES,Insider_YCES_3,CFO,S-Sale,8463,13.26,112204.14,0,Direct,3
3679,2024-08-14,2024-08-12,JQTX,Insider_JQTX_4,CTO,S-Sale,4768,44.85,213862.89,16096,Trust,2
7670,2024-08-14,2024-08-13,AQH,Insider_AQH_0,Controller,S-Sale,190,12.2,2318.2,2537084,Indirect,1
2238,2024-08-14,2024-08-12,VXI,Insider_VXI_4,CEO,S-Sale,42409,13.12,556256.65,81873,Direct,2
7273,2024-08-14,2024-08-12,VNFF,Insider_VNFF_3,SVP,S-Sale,18837,21.31,401414.11,0,Indirect,2
3589,2024-08-14,2024-08-11,GNZE,Insider_GNZE_4,Director,P-Purchase,10332,2.98,30824.78,90826,Direct,3
4305,2024-08-15,2024-08-13,DJEI,Insider_DJEI_3,CEO,P-Purchase,7530,6.74,50754.8,10409,Direct,2
5761,2024-08-15,2024-08-08,TPYV,Insider_TPYV_4,Director,S-Sale,7103,9.38,66644.16,18677,Direct,7
3854,2024-08-15,2024-08-13,AIKV,Insider_AIKV_1,10% Owner,S-Sale,4849,3.02,14626.0,45436,Direct,2
2133,2024-08-15,2024-08-15,ZNXS,Insider_ZNXS_1,Director,P-Purchase,10753,3.91,42074.27,64585,Indirect,0
4673,2024-08-15,2024-08-13,XDYU,Insider_XDYU_6,CEO,S-Sale,3316,16.68,55303.69,68487,Direct,2
6437,2024-08-15,2024-08-14,APLS,Insider_APLS_3,10% Owner,S-Sale,24230,23.32,565131.24,34713,Trust,1
6831,2024-08-15,2024-08-13,YQYX,Insider_YQYX_3,10% Owner,P-Purchase,19044,17.1,325706.55,80648,Direct,2
4056,2024-08-16,2024-08-16,ZHZ,Insider_ZHZ_2,Director,P-Purchase,113,8.29,936.54,26537,Indirect,0
6487,2024-08-16,2024-08-13,DJEI,Insider_DJEI_3,CEO,S-Sale,2155,5.58,12034.51,41307,Direct,3
6920,2024-08-16,2024-08-15,UNI,Insider_UNI_3,VP,S-Sale,868,23.19,20133.09,43133,Trust,1
1813,2024-08-19,2024-08-18,FUB,Insider_FUB_5,10% Owner,S-Sale,6435,5.01,32240.41,17364,Direct,1
5785,2024-08-19,2024-08-17,OBBW,Insider_OBBW_4,Director,S-Sale,4131,2.08,8589.25,14717,Direct,2
3636,2024-08-20,2024-08-20,KZW,Insider_KZW_5,Director,S-Sale,692,30.66,21215.53,6469,Direct,0
145,2024-08-20,2024-08-19,JCGP,Insider_JCGP_0,CEO,P-Purchase,9035,34.49,311636.5,70673,Direct,1
7682,2024-08-20,2024-08-16,JPO,Insider_JPO_3,Director,S-Sale,1783,4.71,8401.73,27063,Direct,4
866,2024-08-20,2024-08-17,HTCP,Insider_HTCP_0,VP,S-Sale,1019,9.71,9897.98,15631,Direct,3
908,2024-08-21,2024-08-19,CQCP,Insider_CQCP_6,10% Owner,P-Purchase,2554,73.76,188388.07,74063,Direct,2
7582,2024-08-21,2024-08-19,OMA,Insider_OMA_0,10% Owner,P-Purchase,1030,14.57,15008.55,3915,Direct,2
1032,2024-08-21,2024-08-18,IRZ,Insider_IRZ_0,VP,S-Sale,2455,5.27,12935.21,174647,Direct,3
7019,2024-08-21,2024-08-19,YTMI,Insider_YTMI_0,VP,S-Sale,517,14.35,7419.59,61394,Direct,2
5974,2024-08-21,2024-08-19,VNFF,Insider_VNFF_1,CEO,S-Sale,1201,18.54,22264.96,98229,Direct,2
6111,2024-08-22,2024-08-21,OWNK,Insider_OWNK_0,VP,S-Sale,2501,28.47,71205.74,0,Direct,1
3808,2024-08-22,2024-08-17,ZIGI,Insider_ZIGI_1,Director,P-Purchase,2952,5.36,15814.8,5363,Direct,5
1268,2024-08-22,2024-08-21,STGT,Insider_STGT_0,Director,S-Sale,1845,20.69,38177.43,3486,Direct,1
2365,2024-08-23,2024-08-23,UFA,Insider_UFA_0,CTO,S-Sale,4668,4.83,22528.1,816,Direct,0
6595,2024-08-26,2024-08-23,ZHZ,Insider_ZHZ_4,VP,S-Sale,7506,7.64,57349.44,0,Direct,3
3087,2024-08-26,2024-08-24,YVQM,Insider_YVQM_1,10% Owner,S-Sale,530,8.54,4526.91,9452,Direct,2
7225,2024-08-26,2024-08-25,YVQM,Insider_YVQM_0,Director,S-Sale,29734,6.65,197618.12,31590,Direct,1
6809,2024-08-26,2024-08-25,QEDJ,Insider_QEDJ_3,SVP,P-Purchase,2633,12.12,31918.66,32140,Indirect,1
3243,2024-08-26,2024-08-25,JCGP,Insider_JCGP_2,General Counsel,P-Purchase,204,27.43,5595.87,912,Direct,1
